customer_id,customer_name,segment,age,country,city,state,postal_code,region,order_line,order_id,order_date,ship_date,ship_mode,product_id,sales,quantity,discount,profit,category,sub_category,product_name
JO-15280,Jas O'Carroll,Consumer,39,United States,Los Angeles,California,90004,West,4712,CA-2014-112403,31-03-2014,31-03-2014,Same Day,OFF-BI-10003529,0.852,1,0.7,-0.5964,Office Supplies,Binders,Avery Round Ring Poly Binders
EJ-13720,Ed Jacobs,Consumer,44,United States,San Diego,California,92037,West,4713,CA-2014-108273,16-12-2014,21-12-2014,Standard Class,OFF-PA-10000029,36.288,7,0.2,12.7008,Office Supplies,Paper,Xerox 224
EJ-13720,Ed Jacobs,Consumer,44,United States,San Diego,California,92037,West,4714,CA-2014-108273,16-12-2014,21-12-2014,Standard Class,FUR-FU-10002116,56.568,2,0.6,-74.9526,Furniture,Furnishings,Tenex Carpeted  Granite-Look or Clear Contemporary Contour Shape Chair Mats
AB-10105,Adrian Barton,Consumer,63,United States,Phoenix,Arizona,85023,West,4715,CA-2017-121643,18-05-2017,20-05-2017,First Class,TEC-PH-10002200,344.704,2,0.2,38.7792,Technology,Phones,Samsung Galaxy Note 2
LT-16765,Larry Tron,Consumer,42,United States,Escondido,California,92025,West,4716,US-2015-122910,12-05-2015,16-05-2015,Standard Class,TEC-PH-10000441,201.584,2,0.2,20.1584,Technology,Phones,VTech DS6151
CM-12655,Corinna Mitchell,Home Office,33,United States,Los Angeles,California,90008,West,4717,CA-2017-143126,03-12-2017,07-12-2017,Second Class,FUR-TA-10002958,521.96,2,0,88.7332,Furniture,Tables,Bevis Oval Conference Table  Walnut
EM-13960,Eric Murdock,Consumer,46,United States,Philadelphia,Pennsylvania,19134,East,4718,CA-2015-129042,12-12-2015,17-12-2015,Standard Class,OFF-AR-10001662,8.22,3,0,2.2194,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
DJ-13420,Denny Joy,Corporate,21,United States,Warner Robins,Georgia,31088,South,4719,CA-2015-109736,10-10-2015,11-10-2015,First Class,OFF-PA-10004101,45.36,7,0,21.7728,Office Supplies,Paper,Xerox 1894
DE-13255,Deanra Eno,Home Office,42,United States,Springfield,Ohio,45503,East,4720,CA-2015-142601,18-04-2015,20-04-2015,Second Class,OFF-ST-10002756,947.17,7,0,9.4717,Office Supplies,Storage,Tennsco Stur-D-Stor Boltless Shelving  5 Shelves  24 Deep  Sand
DE-13255,Deanra Eno,Home Office,42,United States,Springfield,Ohio,45503,East,4721,CA-2015-142601,18-04-2015,20-04-2015,Second Class,OFF-PA-10000483,61.96,2,0,27.882,Office Supplies,Paper,Xerox 19
NR-18550,Nick Radford,Consumer,21,United States,Aurora,Illinois,60505,Central,4722,CA-2014-106229,07-06-2014,11-06-2014,Second Class,FUR-TA-10002041,268.935,3,0.5,-209.7693,Furniture,Tables,Bevis Round Conference Table Top  X-Base
CK-12325,Christine Kargatis,Home Office,53,United States,Orem,Utah,84057,West,4723,US-2017-135230,01-09-2017,07-09-2017,Standard Class,OFF-AR-10001166,7.58,1,0,2.9562,Office Supplies,Art,Staples in misc. colors
JF-15490,Jeremy Farry,Consumer,38,United States,Seattle,Washington,98105,West,4724,CA-2016-159653,22-05-2016,22-05-2016,Same Day,OFF-LA-10004345,14.73,3,0,7.2177,Office Supplies,Labels,Avery 493
LB-16795,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035,Central,4725,CA-2016-131968,11-11-2016,15-11-2016,Standard Class,OFF-BI-10002852,9.888,2,0.7,-6.9216,Office Supplies,Binders,Ibico Standard Transparent Covers
LB-16795,Laurel Beltran,Home Office,18,United States,Highland Park,Illinois,60035,Central,4726,CA-2016-131968,11-11-2016,15-11-2016,Standard Class,OFF-AP-10001058,671.544,3,0.2,50.3658,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators
MP-18175,Mike Pelletier,Home Office,34,United States,Laguna Niguel,California,92677,West,4727,CA-2014-119151,25-11-2014,29-11-2014,Second Class,OFF-ST-10003470,1117.92,4,0,55.896,Office Supplies,Storage,Tennsco Snap-Together Open Shelving Units  Starter Sets and Add-On Units
MP-18175,Mike Pelletier,Home Office,34,United States,Laguna Niguel,California,92677,West,4728,CA-2014-119151,25-11-2014,29-11-2014,Second Class,FUR-BO-10003159,275.952,3,0.2,-37.9434,Furniture,Bookcases,Sauder Camden County Collection Libraries  Planked Cherry Finish
LH-16900,Lena Hernandez,Consumer,66,United States,Dover,Delaware,19901,East,4729,CA-2014-123323,07-11-2014,12-11-2014,Standard Class,OFF-BI-10003684,123.144,7,0.2,46.179,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders
SV-20935,Susan Vittorini,Consumer,53,United States,New York City,New York,10009,East,4730,CA-2016-124681,18-07-2016,23-07-2016,Second Class,TEC-AC-10000487,15.576,3,0.2,3.3099,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive
RB-19435,Richard Bierner,Consumer,18,United States,Saint Louis,Missouri,63116,Central,4731,US-2015-103996,29-03-2015,31-03-2015,Second Class,OFF-PA-10001736,212.64,6,0,99.9408,Office Supplies,Paper,Xerox 1880
RB-19435,Richard Bierner,Consumer,18,United States,Saint Louis,Missouri,63116,Central,4732,US-2015-103996,29-03-2015,31-03-2015,Second Class,OFF-PA-10001609,9.87,3,0,4.5402,Office Supplies,Paper,Tops Wirebound Message Log Books
RB-19435,Richard Bierner,Consumer,18,United States,Saint Louis,Missouri,63116,Central,4733,US-2015-103996,29-03-2015,31-03-2015,Second Class,TEC-AC-10003116,53.25,3,0,20.7675,Technology,Accessories,Memorex Froggy Flash Drive 8 GB
RB-19435,Richard Bierner,Consumer,18,United States,Saint Louis,Missouri,63116,Central,4734,US-2015-103996,29-03-2015,31-03-2015,Second Class,FUR-FU-10004586,19.92,3,0,9.5616,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
Dl-13600,Dorris liebe,Corporate,68,United States,Pasadena,Texas,77506,Central,4735,CA-2016-120530,07-04-2016,12-04-2016,Standard Class,FUR-CH-10000454,658.746,3,0.1,146.388,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back
PS-19045,Penelope Sewall,Home Office,23,United States,Charlotte,North Carolina,28205,South,4736,CA-2015-155054,13-06-2015,19-06-2015,Standard Class,OFF-BI-10004970,8.26,2,0,3.8822,Office Supplies,Binders,ACCOHIDE 3-Ring Binder  Blue  1
PS-19045,Penelope Sewall,Home Office,23,United States,Charlotte,North Carolina,28205,South,4737,CA-2015-155054,13-06-2015,19-06-2015,Standard Class,OFF-BI-10002824,29.84,2,0,13.428,Office Supplies,Binders,Recycled Easel Ring Binders
PS-19045,Penelope Sewall,Home Office,23,United States,Charlotte,North Carolina,28205,South,4738,CA-2015-155054,13-06-2015,19-06-2015,Standard Class,TEC-AC-10003657,67.98,2,0,14.9556,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad
GT-14755,Guy Thornton,Consumer,53,United States,Harlingen,Texas,78550,Central,4739,CA-2015-105725,18-02-2015,24-02-2015,Standard Class,OFF-LA-10003510,61.06,2,0,28.0876,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers  5000 Labels per Box  White
GT-14755,Guy Thornton,Consumer,53,United States,Harlingen,Texas,78550,Central,4740,CA-2015-105725,18-02-2015,24-02-2015,Standard Class,FUR-TA-10001676,35.544,1,0.2,-0.8886,Furniture,Tables,Hon 61000 Series Interactive Training Tables
CS-12355,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076,South,4741,CA-2017-164364,12-11-2017,16-11-2017,Standard Class,OFF-LA-10004853,9.96,2,0,4.5816,Office Supplies,Labels,Avery 483
CS-12355,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076,South,4742,CA-2017-164364,12-11-2017,16-11-2017,Standard Class,OFF-AR-10000315,9.21,3,0,2.3025,Office Supplies,Art,Dixon Ticonderoga Maple Cedar Pencil  #2
CS-12355,Christine Sundaresam,Consumer,63,United States,Roswell,Georgia,30076,South,4743,CA-2017-164364,12-11-2017,16-11-2017,Standard Class,OFF-SU-10000381,27.93,3,0,8.0997,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles
JD-16060,Julia Dunbar,Consumer,70,United States,San Francisco,California,94109,West,4744,CA-2017-168123,05-03-2017,05-03-2017,Same Day,OFF-FA-10002763,7.9,2,0,2.528,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks
JD-16060,Julia Dunbar,Consumer,70,United States,San Francisco,California,94109,West,4745,CA-2017-168123,05-03-2017,05-03-2017,Same Day,OFF-ST-10000877,221.16,4,0,57.5016,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders
JD-16060,Julia Dunbar,Consumer,70,United States,San Francisco,California,94109,West,4746,CA-2017-168123,05-03-2017,05-03-2017,Same Day,OFF-BI-10001071,127.96,2,0,62.7004,Office Supplies,Binders,GBC ProClick Punch Binding System
JD-16060,Julia Dunbar,Consumer,70,United States,San Francisco,California,94109,West,4747,CA-2017-168123,05-03-2017,05-03-2017,Same Day,OFF-BI-10001097,18.69,3,0,9.1581,Office Supplies,Binders,Avery Hole Reinforcements
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,4748,CA-2016-120005,03-03-2016,03-03-2016,Same Day,OFF-SU-10004782,25.35,3,0,7.605,Office Supplies,Supplies,Elite 5 Scissors
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,4749,CA-2016-120005,03-03-2016,03-03-2016,Same Day,FUR-FU-10000672,35.28,3,0,11.9952,Furniture,Furnishings,Executive Impressions 10 Spectator Wall Clock
BV-11245,Benjamin Venier,Corporate,46,United States,Des Moines,Iowa,50315,Central,4750,CA-2016-123526,24-12-2016,25-12-2016,First Class,OFF-PA-10002986,33.4,5,0,16.032,Office Supplies,Paper,Xerox 1898
DL-13495,Dionis Lloyd,Corporate,52,United States,San Francisco,California,94110,West,4751,CA-2016-127649,07-10-2016,09-10-2016,First Class,TEC-MA-10001972,837.6,3,0.2,62.82,Technology,Machines,Okidata C331dn Printer
EB-13870,Emily Burns,Consumer,34,United States,Orem,Utah,84057,West,4752,CA-2016-159989,09-12-2016,13-12-2016,Standard Class,TEC-PH-10000169,40.68,3,0.2,-9.153,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder
ES-14020,Erica Smith,Consumer,47,United States,San Francisco,California,94110,West,4753,CA-2017-103499,20-11-2017,24-11-2017,Standard Class,FUR-CH-10001482,209.568,2,0.2,-23.5764,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat
JB-15925,Joni Blumstein,Consumer,25,United States,Dublin,Ohio,43017,East,4754,US-2015-167220,12-12-2015,16-12-2015,Standard Class,TEC-AC-10002018,22.368,4,0.2,6.4308,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse
SC-20380,Shahid Collister,Consumer,68,United States,Seattle,Washington,98115,West,4755,CA-2017-126354,03-02-2017,08-02-2017,Standard Class,OFF-BI-10000301,3.882,2,0.7,-2.588,Office Supplies,Binders,GBC Instant Report Kit
SC-20380,Shahid Collister,Consumer,68,United States,Seattle,Washington,98115,West,4756,CA-2017-126354,03-02-2017,08-02-2017,Standard Class,OFF-PA-10004381,115.296,3,0.2,40.3536,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper
EB-13870,Emily Burns,Consumer,34,United States,Orem,Utah,84057,West,4757,CA-2017-169817,21-09-2017,25-09-2017,Standard Class,OFF-BI-10004141,1.908,2,0.7,-1.5264,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
TC-21475,Tony Chapman,Home Office,64,United States,Columbus,Georgia,31907,South,4758,US-2017-144582,30-04-2017,05-05-2017,Standard Class,OFF-BI-10001575,43.372,7,0.8,-69.3952,Office Supplies,Binders,GBC Linen Binding Covers
SG-20605,Speros Goranitis,Consumer,69,United States,New York City,New York,10009,East,4759,CA-2014-121573,03-11-2014,07-11-2014,Standard Class,TEC-PH-10000984,783.96,4,0,219.5088,Technology,Phones,Panasonic KX-TG9471B
SG-20605,Speros Goranitis,Consumer,69,United States,New York City,New York,10009,East,4760,CA-2014-121573,03-11-2014,07-11-2014,Standard Class,OFF-BI-10000666,48.896,2,0.2,18.336,Office Supplies,Binders,Surelock Post Binders
SG-20605,Speros Goranitis,Consumer,69,United States,New York City,New York,10009,East,4761,CA-2014-121573,03-11-2014,07-11-2014,Standard Class,OFF-BI-10003712,7.856,2,0.2,2.8478,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Light Blue
BM-11785,Bryan Mills,Consumer,31,United States,Columbus,Ohio,43229,East,4762,CA-2016-117660,30-12-2016,04-01-2017,Standard Class,OFF-LA-10003720,5.904,2,0.2,1.9926,Office Supplies,Labels,Avery 487
BM-11785,Bryan Mills,Consumer,31,United States,Columbus,Ohio,43229,East,4763,CA-2016-117660,30-12-2016,04-01-2017,Standard Class,OFF-SU-10001664,13.712,2,0.2,1.0284,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
NR-18550,Nick Radford,Consumer,21,United States,Aurora,Illinois,60505,Central,4764,CA-2014-112851,17-09-2014,21-09-2014,Standard Class,OFF-EN-10001453,182.94,3,0,85.9818,Office Supplies,Envelopes,Tyvek Interoffice Envelopes  9 1/2 x 12 1/2  100/Box
PG-18820,Patrick Gardner,Consumer,38,United States,San Francisco,California,94110,West,4765,CA-2017-123701,24-11-2017,27-11-2017,First Class,OFF-AR-10001860,27.76,4,0,9.9936,Office Supplies,Art,BIC Liqua Brite Liner
DB-13270,Deborah Brumfield,Home Office,24,United States,San Diego,California,92024,West,4766,CA-2015-118227,24-04-2015,28-04-2015,Standard Class,OFF-AR-10001044,25.99,1,0,7.5371,Office Supplies,Art,BOSTON Ranger #55 Pencil Sharpener  Black
NS-18640,Noel Staavos,Corporate,37,United States,Chicago,Illinois,60610,Central,4767,CA-2015-123155,09-03-2015,12-03-2015,First Class,TEC-AC-10002473,113.52,5,0.2,29.799,Technology,Accessories,Maxell 4.7GB DVD-R
NS-18640,Noel Staavos,Corporate,37,United States,Chicago,Illinois,60610,Central,4768,CA-2015-123155,09-03-2015,12-03-2015,First Class,TEC-PH-10001809,359.88,3,0.2,22.4925,Technology,Phones,Panasonic KX T7736-B Digital phone
CS-11860,Cari Schnelling,Consumer,69,United States,Jacksonville,North Carolina,28540,South,4769,CA-2017-158883,02-06-2017,03-06-2017,Same Day,OFF-PA-10004733,25.344,4,0.2,9.1872,Office Supplies,Paper,Things To Do Today Spiral Book
CC-12430,Chuck Clark,Home Office,66,United States,Columbus,Indiana,47201,Central,4770,US-2016-114888,19-09-2016,24-09-2016,Second Class,OFF-BI-10003355,11.952,3,0.2,4.1832,Office Supplies,Binders,Cardinal Holdit Business Card Pockets
CC-12430,Chuck Clark,Home Office,66,United States,Columbus,Indiana,47201,Central,4771,US-2016-114888,19-09-2016,24-09-2016,Second Class,OFF-SU-10001212,6.24,3,0,1.872,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation
AC-10450,Amy Cox,Consumer,46,United States,Minneapolis,Minnesota,55407,Central,4772,US-2014-167262,31-10-2014,03-11-2014,Second Class,TEC-PH-10000486,742.336,8,0.2,83.5128,Technology,Phones,Plantronics HL10 Handset Lifter
CM-12385,Christopher Martinez,Consumer,19,United States,Atlanta,Georgia,30318,South,4773,CA-2017-119746,23-11-2017,27-11-2017,Standard Class,FUR-FU-10004909,6.464,1,0.6,-4.04,Furniture,Furnishings,Contemporary Wood/Metal Frame
CM-12385,Christopher Martinez,Consumer,19,United States,Atlanta,Georgia,30318,South,4774,CA-2017-119746,23-11-2017,27-11-2017,Standard Class,OFF-LA-10001613,11.52,5,0.2,4.176,Office Supplies,Labels,Avery File Folder Labels
CM-12385,Christopher Martinez,Consumer,19,United States,Atlanta,Georgia,30318,South,4775,CA-2017-119746,23-11-2017,27-11-2017,Standard Class,TEC-PH-10004447,222.384,2,0.2,16.6788,Technology,Phones,Toshiba IPT2010-SD IP Telephone
EK-13795,Eileen Kiefer,Home Office,25,United States,Santa Ana,California,92704,West,4776,CA-2017-108091,16-11-2017,21-11-2017,Standard Class,OFF-AR-10000255,23.36,4,0,6.0736,Office Supplies,Art,Newell 328
CK-12760,Cyma Kinney,Corporate,18,United States,Linden,New Jersey,7036,East,4777,CA-2016-101630,19-02-2016,23-02-2016,Second Class,OFF-LA-10004425,8.67,3,0,4.0749,Office Supplies,Labels,Staple-on labels
CK-12760,Cyma Kinney,Corporate,18,United States,Linden,New Jersey,7036,East,4778,CA-2016-101630,19-02-2016,23-02-2016,Second Class,OFF-SU-10001664,25.71,3,0,6.6846,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers
PK-19075,Pete Kriz,Consumer,46,United States,Madison,Wisconsin,53711,Central,4779,CA-2017-132346,07-11-2017,11-11-2017,Standard Class,OFF-AP-10000696,100.94,7,0,33.3102,Office Supplies,Appliances,Holmes Odor Grabber
MH-18025,Michelle Huthwaite,Consumer,40,United States,Seattle,Washington,98115,West,4780,CA-2014-150301,08-07-2014,10-07-2014,First Class,FUR-CH-10002647,63.882,1,0.1,10.647,Furniture,Chairs,Situations Contoured Folding Chairs  4/Set
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,4781,CA-2014-159310,07-11-2014,12-11-2014,Standard Class,FUR-CH-10002758,683.144,4,0.3,0,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs  Squared Back
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,4782,CA-2014-159310,07-11-2014,12-11-2014,Standard Class,OFF-BI-10000201,1.476,3,0.8,-2.214,Office Supplies,Binders,Avery Triangle Shaped Sheet Lifters  Black  2/Pack
SC-20725,Steven Cartwright,Consumer,28,United States,Wilmington,Delaware,19805,East,4783,CA-2014-159310,07-11-2014,12-11-2014,Standard Class,OFF-SU-10004115,40.712,7,0.2,3.5623,Office Supplies,Supplies,Acme Stainless Steel Office Snips
GB-14575,Giulietta Baptist,Consumer,50,United States,Philadelphia,Pennsylvania,19134,East,4784,US-2017-147984,28-01-2017,01-02-2017,Standard Class,OFF-PA-10000806,279.9,5,0,137.151,Office Supplies,Paper,Xerox 1934
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4785,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,OFF-AR-10001473,13.12,5,0.2,1.148,Office Supplies,Art,Newell 313
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4786,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,FUR-BO-10003450,69.576,4,0.7,-143.7904,Furniture,Bookcases,Bush Westfield Collection Bookcases  Dark Cherry Finish
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4787,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,OFF-AR-10001545,4.224,3,0.2,0.4752,Office Supplies,Art,Newell 326
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4788,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,TEC-AC-10004396,58.08,4,0.2,-6.534,Technology,Accessories,Logitech Keyboard K120
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4789,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,FUR-FU-10002456,52.416,9,0.2,15.0696,Furniture,Furnishings,Master Caster Door Stop  Large Neon Orange
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4790,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,FUR-FU-10001473,54.92,5,0.2,10.984,Furniture,Furnishings,DAX Wood Document Frame
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4791,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,FUR-TA-10000849,364.95,5,0.5,-248.166,Furniture,Tables,Bevis Rectangular Conference Tables
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4792,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,OFF-PA-10001166,85.056,3,0.2,28.7064,Office Supplies,Paper,Xerox 2
IM-15070,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103,West,4793,CA-2015-104346,11-12-2015,16-12-2015,Standard Class,OFF-PA-10003256,27.696,3,0.2,9.6936,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards
MM-18055,Michelle Moray,Consumer,19,United States,Seattle,Washington,98115,West,4794,US-2015-141684,29-06-2015,04-07-2015,Standard Class,OFF-PA-10002870,24.96,4,0,11.232,Office Supplies,Paper,Ampad Phone Message Book  Recycled  400 Message Capacity  5 ¾” x 11”
MF-18250,Monica Federle,Corporate,34,United States,Los Angeles,California,90036,West,4795,CA-2015-144722,16-03-2015,23-03-2015,Standard Class,FUR-FU-10001215,43.13,1,0,18.1146,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Brentwood Wall Clock
CK-12595,Clytie Kelty,Consumer,60,United States,Grove City,Ohio,43123,East,4796,CA-2015-120516,13-08-2015,17-08-2015,Standard Class,OFF-BI-10004187,5.64,3,0,2.7072,Office Supplies,Binders,3-ring staple pack
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4797,US-2016-148901,14-05-2016,19-05-2016,Standard Class,OFF-BI-10001718,57.582,3,0.7,-44.1462,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4798,US-2016-148901,14-05-2016,19-05-2016,Standard Class,OFF-PA-10004983,31.104,6,0.2,10.8864,Office Supplies,Paper,Xerox 23
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4799,US-2016-148901,14-05-2016,19-05-2016,Standard Class,FUR-FU-10002396,30.192,3,0.2,8.3028,Furniture,Furnishings,DAX Copper Panel Document Frame  5 x 7 Size
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4800,US-2016-148901,14-05-2016,19-05-2016,Standard Class,TEC-PH-10003988,43.6,5,0.2,4.36,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4801,US-2016-148901,14-05-2016,19-05-2016,Standard Class,OFF-AR-10002467,4.768,2,0.2,0.4172,Office Supplies,Art,Dixon Ticonderoga Pencils
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4802,US-2016-148901,14-05-2016,19-05-2016,Standard Class,OFF-BI-10004002,10.38,2,0.7,-7.612,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders
MK-17905,Michael Kennedy,Corporate,20,United States,Manchester,Connecticut,6040,East,4803,US-2016-148901,14-05-2016,19-05-2016,Standard Class,OFF-BI-10002309,13.392,8,0.7,-9.8208,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
MH-17455,Mark Hamilton,Consumer,49,United States,Jacksonville,North Carolina,28540,South,4804,CA-2017-136364,13-07-2017,17-07-2017,Second Class,TEC-PH-10003885,39.594,1,0.4,-7.2589,Technology,Phones,Cisco SPA508G
MH-17455,Mark Hamilton,Consumer,49,United States,Jacksonville,North Carolina,28540,South,4805,CA-2017-136364,13-07-2017,17-07-2017,Second Class,FUR-FU-10002501,91.008,9,0.2,19.3392,Furniture,Furnishings,Nu-Dell Executive Frame
NG-18430,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231,East,4806,CA-2015-137708,22-11-2015,25-11-2015,Second Class,OFF-PA-10000176,37.94,2,0,18.2112,Office Supplies,Paper,Xerox 1887
NG-18430,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231,East,4807,CA-2015-137708,22-11-2015,25-11-2015,Second Class,OFF-PA-10000327,42.8,10,0,19.26,Office Supplies,Paper,Xerox 1971
NG-18430,Nathan Gelder,Consumer,50,United States,Cincinnati,Ohio,45231,East,4808,CA-2015-137708,22-11-2015,25-11-2015,Second Class,OFF-ST-10004634,33.63,3,0,10.089,Office Supplies,Storage,Personal Folder Holder  Ebony
PB-19210,Phillip Breyer,Corporate,32,United States,Tulsa,Oklahoma,74133,Central,4809,CA-2014-149055,23-11-2014,28-11-2014,Standard Class,OFF-EN-10003040,62.808,3,0.2,21.1977,Office Supplies,Envelopes,Quality Park Security Envelopes
RE-19450,Richard Eichhorn,Consumer,30,United States,Dallas,Texas,75081,Central,4810,CA-2015-151589,27-12-2015,30-12-2015,First Class,OFF-PA-10003228,195.64,4,0,91.9508,Office Supplies,Paper,Xerox 1917
RE-19450,Richard Eichhorn,Consumer,30,United States,Dallas,Texas,75081,Central,4811,CA-2015-151589,27-12-2015,30-12-2015,First Class,TEC-PH-10004345,239.9,2,0,71.97,Technology,Phones,Cisco SPA 502G IP Phone
EB-14110,Eugene Barchas,Consumer,44,United States,Philadelphia,Pennsylvania,19134,East,4812,CA-2016-121370,14-11-2016,19-11-2016,Second Class,FUR-CH-10000785,380.058,3,0.3,-21.7176,Furniture,Chairs,Global Ergonomic Managers Chair
EB-14110,Eugene Barchas,Consumer,44,United States,Philadelphia,Pennsylvania,19134,East,4813,CA-2016-121370,14-11-2016,19-11-2016,Second Class,TEC-CO-10004115,1199.976,4,0.4,179.9964,Technology,Copiers,Sharp AL-1530CS Digital Copier
EB-14110,Eugene Barchas,Consumer,44,United States,Philadelphia,Pennsylvania,19134,East,4814,CA-2016-121370,14-11-2016,19-11-2016,Second Class,FUR-FU-10002813,48.576,3,0.2,9.7152,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size
TB-21625,Trudy Brown,Consumer,63,United States,Grand Prairie,Texas,75051,Central,4815,CA-2016-111696,08-05-2016,10-05-2016,First Class,OFF-PA-10002751,17.94,3,0,8.073,Office Supplies,Paper,Xerox 1920
MG-17695,Maureen Gnade,Consumer,33,United States,Buffalo,New York,14215,East,4816,CA-2014-139598,26-12-2014,31-12-2014,Standard Class,OFF-PA-10004569,18.264,3,0.2,6.1641,Office Supplies,Paper,Wirebound Message Books  Two 4 1/4 x 5 Forms per Page
MG-17695,Maureen Gnade,Consumer,33,United States,Buffalo,New York,14215,East,4817,CA-2014-139598,26-12-2014,31-12-2014,Standard Class,OFF-AP-10002998,34.656,2,0.2,5.6316,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier
MG-17695,Maureen Gnade,Consumer,33,United States,Buffalo,New York,14215,East,4818,CA-2014-139598,26-12-2014,31-12-2014,Standard Class,OFF-AP-10003287,81.552,2,0.2,8.1552,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
MG-17695,Maureen Gnade,Consumer,33,United States,Buffalo,New York,14215,East,4819,CA-2014-139598,26-12-2014,31-12-2014,Standard Class,OFF-ST-10001370,227.136,4,0.2,-42.588,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
LW-17125,Liz Willingham,Consumer,55,United States,Norwich,Connecticut,6360,East,4820,CA-2017-117436,08-06-2017,14-06-2017,Standard Class,OFF-BI-10004040,10.36,2,0,5.0764,Office Supplies,Binders,Wilson Jones Impact Binders
PF-19120,Peter Fuller,Consumer,48,United States,Gilbert,Arizona,85234,West,4821,CA-2015-140025,07-04-2015,11-04-2015,Standard Class,OFF-AP-10002651,463.248,8,0.8,-1181.2824,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup
